Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1322.4074831164783,119.37092201666414,RL,46.166020293037974,3388.2100208141437,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,2005.163006221615,2007.7734419422527,Gable,CompShg,HdBoard,VinylSd,BrkFace,4.0087388195706595,Gd,TA,CBlock,Gd,TA,No,LwQ,0.0,Unf,14.170502512554613,1326.018636743281,1391.549426065953,GasA,Gd,Y,SBrkr,1365.776981281922,18.68035545420624,-5.743590876333213,1330.6354452550415,0,0,2,0,2,1,TA,5,Typ,1,Gd,Attchd,2006.3774918110155,Unf,2,447.884304768718,TA,Po,N,0.0,237.46186065932704,0.0,0.0,0.0,1.1817278861895277,Gd,MnPrv,Shed,0.0,4,2007.0,WD,Normal,214285.05652964622
529.3559021363976,89.1054785868383,RL,74.98072582769707,13035.356558332029,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1965.7346989817256,1965.7346989817256,Gable,CompShg,HdBoard,Stucco,BrkFace,110.30701758357456,Gd,TA,CBlock,Gd,TA,Gd,LwQ,234.97723680976338,Unf,6.59312357963779,1501.955305667413,1698.7346585609548,GasA,Gd,Y,SBrkr,1721.3552339167404,49.162474108686446,0.004980775831056506,1706.0661303566915,0,0,2,0,6,2,TA,10,Typ,0,Gd,BuiltIn,1985.868897632912,Fin,2,585.2606666692083,TA,TA,Y,0.0,0.0,5.170581408543658,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,11,2008.0,WD,Normal,147100.76204467617
634.7032654990693,64.7003566314667,RL,,11329.18515019171,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,RRNe,Norm,1Fam,1Story,9,5,2000.4154642007336,2000.4154642007336,Gable,CompShg,VinylSd,ImStucc,Stone,209.86931150323733,TA,TA,Slab,Gd,TA,Av,GLQ,899.4242591117921,Unf,4.5240507229747005,505.61001054088507,1444.5380346536715,GasA,Gd,Y,SBrkr,1460.9540122263052,691.340034622173,2.9048749157571776,2182.4490353294063,1,0,2,1,3,1,TA,8,Typ,2,Gd,Detchd,2000.4154642007336,Fin,3,712.386178096428,TA,TA,Y,252.5655662159693,142.84941281074072,0.0,2.963822942821858,1.705491533786037,0.0,Ex,GdPrv,Shed,0.0,5,2009.0,New,Normal,310794.995435804
250.07205521468444,51.18440578095493,FV,66.29813555454123,4182.174626255466,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,5,4,1899.7863766081305,1948.503166519406,Gable,CompShg,MetalSd,HdBoard,Stone,0.0,TA,TA,PConc,TA,Gd,No,Unf,0.0,Unf,10.33918615715596,581.1492466621775,500.4055168692412,GasA,Ex,Y,SBrkr,915.2475411846932,559.525066995933,0.4627339783362083,1430.0954818236196,0,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1940.303323448653,RFn,1,339.4174427651138,TA,TA,Y,0.0,1.892641088760433,81.12949880286426,0.0,2.407529325405649,0.5929706658537122,Fa,GdPrv,Shed,72.23483955658179,3,2006.0,WD,Partial,78298.42389362813
582.6344115733727,20.491115207664308,RL,,12061.880224116278,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Artery,Norm,1Fam,2Story,5,6,1955.871380201742,1996.7570574776169,Gable,CompShg,HdBoard,VinylSd,BrkFace,178.04509040481685,TA,Fa,PConc,Gd,TA,No,Unf,1352.7538023854895,Unf,0.0,79.37196232518471,1330.344314458515,GasA,TA,Y,FuseA,1366.7283906312362,0.0,-3.9354030210227298,1395.6271541614549,1,0,1,1,3,1,TA,5,Typ,1,Gd,Basment,1955.9742203781445,RFn,2,543.218416036225,Gd,TA,Y,18.835031964966475,1.2480190455522646,0.9977838035416514,0.7521290743295814,88.76383796386013,3.4815805866417353,Gd,MnPrv,Shed,8.864114470805623,5,2010.0,WD,Normal,119754.63428398814
904.139476440128,162.4783642630441,RL,26.117362664592548,2928.805485977621,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,SawyerW,Norm,Feedr,1Fam,1Story,7,5,1998.236645345664,1999.1817994260682,Gable,CompShg,VinylSd,MetalSd,BrkFace,6.958355277606592,TA,TA,PConc,TA,TA,No,Unf,600.4412934382831,Unf,4.417556075958365,103.00044352371629,732.7033677574163,GasA,Ex,Y,SBrkr,688.6634051926761,668.4303216552199,5.395643781577537,1406.2619260773627,1,0,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,1998.823227839046,RFn,2,491.7911769517874,TA,TA,Y,0.0,48.74294481179787,0.0,2.017464240963071,0.0,0.06552187300491794,Ex,GdPrv,Shed,73.82736921028352,5,2010.0,New,Partial,148310.37344526427
41.19293647272327,21.09113608331928,RL,,7419.609546486127,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,6,1965.2230684309793,2005.7224051310284,Gable,CompShg,HdBoard,HdBoard,BrkFace,9.485362740003202,Gd,TA,PConc,Gd,Gd,No,ALQ,0.0,Unf,0.0,1157.4380038882248,1267.4882476206317,GasA,Gd,Y,SBrkr,1199.1512750667557,0.0,-4.049261736193747,1270.7751116685256,0,0,1,1,3,1,Gd,6,Typ,0,Gd,Attchd,1965.6462493127365,RFn,1,289.23979006345127,TA,TA,Y,9.173138391299853,58.731389829997184,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,62.98217649691154,6,2008.0,WD,Normal,142225.93428262114
355.94584002492655,48.644800130610136,RL,51.79876009861215,8378.630239311267,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,8,1900.6763915019462,1949.4485871637803,Gable,CompShg,Wd Sdng,VinylSd,Stone,10.314275063216947,Gd,TA,CBlock,Ex,TA,Av,Rec,272.19104188697344,Unf,397.80652913571237,220.73749641842159,846.0934560177047,GasA,Ex,Y,SBrkr,950.1175656514953,448.98148080262433,-2.63092765590573,1417.6747287990586,1,0,1,0,4,1,Ex,7,Typ,0,TA,Attchd,1978.7664487340342,Unf,1,380.64224834392036,TA,TA,P,10.963601514126152,130.9687222880958,118.89581634044026,3.08613993354618,0.4532186852626938,1.0233157184828143,Fa,GdPrv,Gar2,56.700647757620345,4,2008.0,WD,Normal,113078.89609271451
265.27391778385515,23.172683055912444,RL,128.4686394369788,9465.663550592366,Pave,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,NAmes,Artery,Norm,1Fam,1Story,7,5,2001.4769606172904,2003.9904166559925,Hip,CompShg,VinylSd,Stucco,BrkFace,3.184606614225643,Gd,TA,PConc,Gd,TA,No,GLQ,0.0,Unf,9.023020195997894,1548.5042581991745,1561.554889234686,GasA,Ex,Y,SBrkr,1624.7531806721454,1.0026279171019798,-3.8292530062445183,1555.0783925044173,0,0,2,0,3,1,Ex,7,Typ,0,Gd,Attchd,2003.6125292268612,RFn,2,595.890724837986,TA,TA,Y,113.64318693589831,140.80930956725348,0.0,0.0,5.345668377079314,0.0,Gd,MnPrv,Shed,0.0,4,2010.0,WD,Normal,197988.93112256643
547.7705512944328,66.71398551509103,RL,60.18705178700307,5742.734161147868,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,8,1919.9572011410364,1998.340862540405,Gable,CompShg,HdBoard,HdBoard,Stone,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,11.027580884382441,639.4847933581322,602.1159758437386,GasA,Gd,Y,SBrkr,730.3027381146474,661.7627993872044,-3.527146640040827,1327.194307053493,0,0,2,0,3,1,TA,6,Typ,0,Gd,Attchd,1919.9572011410364,Unf,2,495.13464435487623,Fa,TA,Y,12.751719890477176,0.0,85.48843474652088,0.6584173079560882,0.0,0.0,Ex,MnPrv,Shed,42.9763436308183,6,2008.0,WD,Abnorml,115276.92403674062
1180.6884183330899,50.95714784233691,FV,,2916.0353419790404,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,RRNe,Norm,1Fam,2Story,6,8,1925.773220536865,2003.7716736976415,Gable,CompShg,MetalSd,CmentBd,BrkFace,6.355960162493122,Gd,TA,PConc,TA,TA,No,LwQ,439.1181043413451,Unf,6.759159493522365,366.1609391138924,809.1481900519996,GasA,Ex,Y,SBrkr,813.904970927401,384.0775716797126,0.15315739104281578,1219.9710156089218,0,0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1926.2437851551522,Unf,1,222.15193418594762,TA,TA,Y,8.692146078876668,0.0,111.64791175745953,0.4296256231148474,5.736061254200575,1.3165266284951465,Gd,GdPrv,Shed,24.056449282828655,12,2009.0,WD,Family,110823.22328399068
357.8687554803105,55.41758398386823,FV,77.22735266130334,9439.555966515692,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,2006.9382885675848,2006.9382885675848,Gable,CompShg,VinylSd,HdBoard,BrkFace,0.0,TA,TA,PConc,TA,TA,No,GLQ,6.750409271538069,Unf,2.8308029390504177,970.4969594518589,924.0128946824735,GasA,TA,Y,SBrkr,976.6698315381682,881.9987037914299,2.0794701361024126,1682.6028601463934,0,0,2,1,3,1,TA,8,Typ,0,Gd,Detchd,2006.9382885675848,RFn,2,629.6673082327494,TA,TA,Y,144.64832495496884,57.93668162618441,0.0,0.0,0.0,0.0,Ex,GdPrv,Shed,49.94616200725015,4,2007.0,WD,Normal,217756.5202857618
1092.185137780638,160.60388591365248,FV,24.345507449243495,3704.9701201638163,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,1999.2108795975596,2000.89855002399,Gable,CompShg,VinylSd,HdBoard,Stone,223.4205603327879,TA,TA,PConc,Gd,TA,Av,GLQ,511.2700594472637,Unf,3.208862948461579,103.69143317574414,614.1286685938591,GasA,TA,Y,FuseF,635.8666018241018,633.126362281928,-1.9977189005345906,1263.534412373,1,0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,1999.6401122973127,Unf,2,445.7321495563484,TA,TA,Y,0.0,55.791721784010576,6.438106503533559,1.8555969248912974,0.0,2.764923407633446,Fa,GdPrv,Shed,0.0,3,2008.0,WD,Normal,174477.07970750035
838.8002566973985,75.571450043002,RM,60.74457942853319,5933.61864271823,Pave,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,4,5,1912.484947146543,1949.8660197494305,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.415972110330348,Gd,TA,BrkTil,TA,TA,No,GLQ,0.0,Unf,4.141630342578601,833.0619535981916,783.2948024328588,GasA,Ex,Y,SBrkr,950.2502565191236,834.5791804694275,482.92080852401665,2180.0128382526786,1,0,1,0,5,1,Ex,10,Typ,0,Gd,Attchd,1995.5269067832942,Unf,1,436.2638260727157,TA,TA,Y,0.0,187.77314552061733,0.0,1.5500175321729073,0.0,0.0,Gd,MnPrv,Shed,2.8366200655465295,3,2006.0,WD,Normal,113192.03090813251
247.94749732929526,24.964050149407786,RL,43.8839724116574,14664.41083812416,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994.5239780665868,1994.5448821391328,Hip,CompShg,VinylSd,Wd Sdng,BrkFace,0.0,Gd,TA,PConc,TA,TA,No,BLQ,720.7896100229005,Unf,0.0,286.96396902805515,1002.7447839571142,GasA,Gd,Y,SBrkr,971.2492361381246,0.0,2.6176523908317018,981.870346411943,0,1,1,0,3,1,TA,5,Mod,0,Gd,Attchd,1995.3525458443446,RFn,2,579.2064560525072,TA,TA,Y,221.88237122895364,0.0,0.0,0.0,3.083496597325198,0.0,Fa,GdWo,Shed,33.02752201058526,7,2006.0,WD,Normal,150359.45131199626
369.94151418318376,25.366049750190427,RL,,9494.384417503199,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,1,1,1920.8846083959877,1949.9338897685113,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Ex,TA,No,ALQ,376.1098369102734,Unf,0.0,290.43227676372027,734.2143041611873,GasA,Ex,Y,SBrkr,922.2274144410309,0.0,-1.119586788428859,921.3477795378219,1,0,0,1,1,1,Gd,4,Typ,0,TA,Attchd,1920.8846083959877,RFn,0,0.0,Fa,TA,N,2.5671331626173286,0.0,0.0,0.0,0.0,0.9129513896190209,Gd,MnPrv,Othr,59.18434842788406,3,2009.0,WD,Normal,71433.08352652047
777.0114296733908,78.22074905509679,RL,73.54650840768977,13036.599266163656,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962.7050904099738,1999.5601949434717,Hip,CompShg,Plywood,VinylSd,Stone,14.188941997004955,Gd,TA,CBlock,TA,TA,No,GLQ,466.44759582905596,Unf,4.543325824212132,73.20655135044387,531.963044003803,GasA,TA,Y,SBrkr,1455.2348994369934,37.191468368350094,-5.152409296255837,1443.022571411587,0,1,2,0,3,1,Fa,6,Typ,1,TA,Attchd,1995.9917024301196,Fin,2,484.0241977405751,TA,TA,Y,318.13378273176653,0.0,9.310683547914872,2.6484103368197576,102.32353320716906,6.663226262103547,Fa,GdPrv,Gar2,0.0,10,2009.0,WD,Partial,173964.40889672024
197.46062793293095,62.43599554734619,RL,69.79870304197537,9179.053954738196,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,RRAn,Norm,Duplex,SFoyer,7,5,2009.7041768290278,2009.7041768290278,Gable,CompShg,VinylSd,CmentBd,BrkFace,7.085747378066303,TA,TA,PConc,Gd,TA,No,ALQ,788.8149830983289,Unf,7.345447079635134,76.79969031973197,903.8325149608916,GasA,Gd,Y,SBrkr,990.8494790318408,856.1472908384711,5.152930262494796,1835.8724376012435,1,0,2,1,3,1,TA,7,Typ,1,Gd,Attchd,2009.7041768290278,Fin,2,635.5928540924384,TA,TA,Y,169.1000073718213,109.98211464416451,0.6437373413224636,0.0,0.0,0.0,Gd,GdWo,Othr,77.1387448172865,7,2009.0,WD,Partial,254938.1192811259
63.54785858358177,90.99288779867788,RM,74.4800068671252,10772.121467962108,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1.5Fin,4,5,1968.7021184212838,1968.7021184212838,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,26.654371933613984,Gd,TA,PConc,TA,TA,Gd,GLQ,0.0,Unf,0.0,1667.0054714076784,1750.4501054191487,GasA,Fa,Y,SBrkr,1760.3526999266392,0.0,-2.2825720106615366,1777.489657248,0,0,2,0,4,2,TA,8,Typ,0,Fa,Detchd,1968.7021184212838,Unf,0,9.089215704098818,TA,TA,Y,0.0,0.0,0.0,3.444240249767537,3.770183777903713,0.0,Gd,MnPrv,TenC,0.0,4,2010.0,WD,Abnorml,146020.87169957132
605.4467841208248,80.53389046372513,RL,82.06552966350536,9391.975512609182,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1954.6098501472306,1972.0711895663112,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.66963681750238,TA,TA,CBlock,TA,TA,No,GLQ,703.5123210176589,Unf,119.84229581056512,318.55781494656816,1155.558157672958,GasA,TA,Y,SBrkr,1565.733211964627,0.0,-7.522253986732681,1499.4703684304027,1,0,1,0,3,1,TA,7,Typ,2,TA,Attchd,1954.6098501472306,Unf,1,360.7818593397853,TA,TA,Y,1.3974500094631706,4.352974035045081,190.7368221947314,3.3089450983097612,2.2533799749482837,0.0,Ex,MnPrv,Shed,0.0,3,2010.0,WD,Partial,154931.16311517596
629.8582589684901,157.16884396721,FV,33.231382868449636,3689.3369815702918,Pave,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1.5Fin,7,5,2003.2200911238901,2004.111670214853,Gable,CompShg,VinylSd,VinylSd,BrkFace,7.730473642333665,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,663.1522932748591,548.7014574690073,GasA,TA,Y,SBrkr,623.7486082103846,599.099755001347,-1.3241426298071135,1234.0019076894675,0,0,2,1,2,1,TA,4,Typ,0,Gd,Detchd,2004.3415203291252,Unf,2,488.77867886195645,TA,TA,Y,0.0,164.48870886374016,0.0,0.0,0.0,0.0,Fa,MnPrv,Shed,0.0,6,2010.0,WD,Normal,152908.6967485371
761.0627706178532,58.25056325654789,RL,62.3001209402461,8474.53802292441,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,5,1991.0425566536007,1992.5476506960356,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,402.7047388688804,Rec,0.0,365.5079833165801,808.2823946686683,GasA,Ex,Y,SBrkr,833.516176598948,780.1539045211833,1.9867771109057266,1631.4304533397042,0,0,2,1,3,1,Gd,7,Typ,0,TA,BuiltIn,1992.917290508828,Unf,2,491.2108212690965,TA,TA,Y,4.9389657204874675,111.8702230231377,2.7702143684172023,0.0,2.37297235924761,0.0,Gd,MnPrv,Shed,0.0,7,2006.0,WD,Normal,177140.48141949173
1424.0237520409776,53.68661618909872,RL,58.523045008792046,10620.016641102258,Pave,Grvl,Reg,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,1Fam,1Story,3,4,1914.876204394846,1950.261608623697,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,3.9352760164012106,TA,TA,CBlock,Ex,TA,No,Rec,26.802047830931347,Unf,0.0,668.741590014821,642.578713420951,GasA,TA,Y,SBrkr,689.7182923050543,538.4029281607126,2.49692272619611,1234.869595033788,0,0,1,0,3,1,Ex,6,Typ,0,Fa,Attchd,1996.5268118042627,RFn,3,938.4970793758913,TA,TA,Y,207.32234736943698,0.0,164.06825696546784,0.0,3.0163743709149653,0.0,Ex,MnPrv,Othr,0.0,1,2006.0,WD,Normal,109666.08418327358
989.7127968724858,19.847479218494463,RL,76.53620267973825,9845.434665990017,Pave,Pave,IR1,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,1Fam,2Story,3,3,1952.12372725809,1952.12372725809,Gable,CompShg,HdBoard,MetalSd,BrkFace,0.0,Gd,Gd,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,931.5674049140773,14.24627466998579,-3.8698474288473994,920.8152594832048,0,0,1,0,2,1,Gd,4,Typ,0,Fa,BuiltIn,1956.0533020606736,RFn,2,525.7083660600633,TA,TA,Y,1.3922392991390498,0.0,0.0,0.0,0.0,0.0,Ex,GdPrv,Shed,0.0,7,2009.0,New,Partial,81675.20649306757
621.6839866234136,21.111455063248208,RL,,9812.42276049617,Pave,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,5,5,1962.3348398570802,1962.3348398570802,Gable,CompShg,MetalSd,MetalSd,BrkFace,67.47472716244012,TA,TA,CBlock,Gd,TA,No,GLQ,814.026877648506,Unf,0.0,119.32912138361007,984.7893488800437,GasA,Gd,Y,SBrkr,980.9662073923952,0.0,-6.292291572808725,1009.0943396679121,1,0,1,0,3,1,TA,5,Min2,0,Gd,Attchd,1962.880193361062,Unf,2,589.0412612944007,TA,TA,Y,0.0,2.2272418652114476,0.0,0.0,0.0,2.2883807924151363,Fa,GdWo,Gar2,45.099563621993234,10,2007.0,WD,Partial,137306.87551098075
41.16849163761536,59.65892275446525,RL,86.26912810466271,13405.490869432946,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Artery,Norm,1Fam,2Story,7,5,2004.1117484111357,2004.2074946874245,Gable,CompShg,Plywood,Wd Sdng,BrkFace,4.242002976859896,Gd,TA,CBlock,Gd,TA,No,Unf,26.021485880299995,Unf,0.0,874.9807956014021,870.8778922084267,GasA,TA,Y,SBrkr,888.2911202138829,830.6123937270833,1.0411623438905278,1692.671626534708,0,0,2,1,3,1,TA,7,Typ,0,Gd,Attchd,2004.1117484111357,Unf,2,563.9505088970568,TA,Po,Y,1.1956431316720824,75.02773188652266,1.1535281243123938,0.0,0.7167543069279861,5.025718204219839,Gd,GdWo,Shed,40.89630970767561,8,2006.0,WD,Normal,197040.9021405248
1015.2013322286916,16.496836501929995,RL,59.16990966271149,11194.25805686039,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,4,7,1946.5561254624656,2006.1394757110781,Gable,CompShg,Wd Sdng,VinylSd,BrkFace,12.487977413833868,TA,TA,PConc,Ex,TA,Av,ALQ,0.0,Unf,0.0,0.0,40.67473800247168,GasA,Ex,Y,SBrkr,944.184248996612,2.393526528123095,1.759391986596709,926.7901521221249,0,0,1,0,2,1,Ex,6,Typ,0,TA,Attchd,1946.5561254624656,RFn,1,292.54487131978965,TA,TA,Y,2.1486434608022207,5.933176541728003,0.3814411460236907,0.0,0.0,4.238599464110302,Gd,MnWw,Shed,21.935281284545958,4,2010.0,WD,Normal,90246.98242681735
882.0005609354538,22.765049995606205,RL,60.326376504925406,6608.689957654053,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,2Story,5,5,2004.2928280075919,2005.889065117491,Gable,CompShg,VinylSd,VinylSd,Stone,27.02986352300657,TA,TA,CBlock,Gd,TA,No,LwQ,967.0959511772185,GLQ,1.4291978903194291,75.70107937183178,1097.5173529321378,GasA,TA,Y,SBrkr,1039.5048683884993,39.878222258893224,3.8049756472184266,993.0457615486926,1,0,1,1,2,1,Ex,5,Typ,0,Gd,Basment,2004.324380588753,Unf,2,431.01424234620686,TA,Fa,Y,6.592432076054864,46.91177383907778,4.036369477213665,0.4730096486725416,2.399033698256284,0.0,Fa,MnPrv,Shed,31.070956298397665,6,2007.0,WD,Normal,150284.28842552568
411.86785283866703,21.490091204581095,RL,139.7066753477868,15691.954163201426,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,6,1966.0377847435104,2001.995021607273,Flat,CompShg,HdBoard,HdBoard,Stone,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,273.5348905409162,BLQ,714.4337716417401,597.1289148696834,1545.4211725999096,GasA,TA,Y,SBrkr,1853.1312427446298,0.0,3.4145803768695604,1930.565797699772,0,0,2,1,2,1,TA,6,Typ,1,Gd,Attchd,1966.0377847435104,Unf,2,587.2412867492693,TA,TA,Y,5.505458448269033,4.194497117595201,3.8574691907689767,0.0,3.554221633784372,1.2250733773345084,Gd,GdPrv,Shed,38.1508579826811,6,2010.0,WD,Normal,178675.64390921866
93.32802596213267,66.82708283074967,RL,75.68506042705506,8315.263820753878,Pave,Grvl,Reg,Lvl,AllPub,CulDSac,Gtl,Sawyer,PosN,Norm,1Fam,1Story,8,5,2004.1269232845302,2004.763724157043,Gable,CompShg,VinylSd,VinylSd,BrkFace,355.9991595839148,TA,TA,PConc,TA,TA,No,Rec,35.244251543589314,Unf,7.016340101602236,1121.3131904007494,1171.554567694573,GasA,TA,Y,FuseA,1139.3419759620544,1284.0650907046713,0.49922084959266383,2536.520367853397,0,0,2,1,4,1,TA,9,Typ,1,Fa,Attchd,2004.1553544781752,RFn,3,857.0171667711594,TA,TA,P,200.0142112802598,156.19801180434897,0.0,0.0,0.29682952386429934,0.0,Gd,MnPrv,Shed,42.74028073066403,10,2007.0,WD,Normal,315719.0978512541
1275.3121053964298,76.99282294250702,RL,,18125.032167375386,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,6,5,1966.872667098574,1975.5409234719884,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,367.6642935094306,TA,TA,PConc,Fa,TA,Mn,Unf,506.34050275877854,Unf,9.203693823300778,1111.7612064449243,1705.5495646770319,GasA,Ex,Y,SBrkr,1738.5115960843402,0.0,-3.1265199056358304,1732.2691339168566,1,0,1,1,3,1,Gd,7,Typ,1,Gd,Attchd,1966.872667098574,Fin,2,499.2329451255255,TA,TA,Y,0.9301676021367099,4.998390607199294,0.0,2.9986840459587834,0.0,0.0,Gd,MnPrv,Shed,32.4844545324233,6,2009.0,WD,Normal,192896.49492236556
1062.7586625690128,62.43567129755789,RL,80.52934191394206,10217.39086163694,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,6,6,1963.9802302691544,1964.7612770300273,Gable,CompShg,VinylSd,VinylSd,Stone,385.08683792717756,Gd,Gd,PConc,Fa,Gd,No,ALQ,730.4189482702209,Unf,110.43064431676709,1.251452963011965,745.1866530321915,GasA,Ex,Y,SBrkr,791.7977172910171,766.1059307950037,-1.6426685391581308,1552.82257185998,1,0,1,1,4,1,Gd,7,Typ,0,Po,Attchd,1963.9802302691544,Fin,2,464.8869086229843,TA,TA,Y,320.5987231863572,115.52885619797225,0.0,0.6478468215219169,189.65331295636034,1.4431816347219086,Fa,MnWw,Shed,0.0,6,2008.0,New,Normal,166829.30445540725
1140.3571483250303,26.11646589472037,RL,59.79828238216823,7985.832923107316,Pave,Pave,Reg,Low,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,6,5,1920.1143649279777,1949.694813863546,Hip,CompShg,VinylSd,HdBoard,BrkFace,8.940491579654411,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,1.294866970453208,986.7927404382878,1027.6906146886101,GasA,Ex,Y,FuseF,998.395417093638,0.0,-0.826934266527815,1003.9931484578241,0,0,1,0,2,1,Gd,6,Typ,1,Gd,Attchd,1920.5012470092595,RFn,1,314.69512803761177,TA,Fa,Y,0.0,17.321005869669545,108.8155459798681,0.0,0.0,0.0,Gd,MnPrv,Shed,6.919011914365868,5,2007.0,WD,Normal,126207.35432470897
