Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
629.301635684583,60.58826717172259,RL,73.00982630290719,10521.476822262197,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8.025319503483738,4.947304346321161,2005.0242314514762,2005.0933016140716,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.62323630575185,TA,TA,CBlock,TA,TA,No,Unf,527.6339072105518,Unf,-11.133479396853492,559.5462707635006,1087.8706689570795,GasA,TA,Y,SBrkr,1067.6398320219564,881.2164469116527,3.3441869073156694,1846.1723067977177,0.9769684218292409,-0.018634897719112867,2.00602451569273,0.9734170255078471,2.9772923584411277,1.0138633923070277,TA,7.954845530446685,Typ,0.9910037358399011,TA,Attchd,2006.667413297595,RFn,1.9612047918608986,722.1965745204903,TA,TA,Y,183.01322805998308,53.545698407763474,5.6505065596569795,-2.5833383969669725,-3.602326609238938,0.144216041328475,Gd,GdPrv,Shed,-35.64786223867423,6.130372510639125,2006.0867981410936,WD,Normal,277190.2816037186
125.04151756853955,27.98491316280252,RL,49.6249532760125,5022.255205029679,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,2Story,5.073550621853402,6.947880965005988,1931.887872534355,1992.3445251729959,Hip,CompShg,MetalSd,VinylSd,BrkFace,3.403215815772632,Gd,TA,PConc,TA,TA,No,GLQ,183.48966692851656,Unf,11.346145712028374,488.5519388948962,723.9122820001511,GasA,Gd,Y,SBrkr,895.3909804721895,9.142040580246318,-1.1402808235929507,848.4377522700273,0.9638283159945878,0.0022052522995467524,1.0363505741304873,0.0255959465706242,2.0185718134781845,0.9974090647207304,Gd,5.004437612964424,Typ,-0.018170810285372915,Gd,Attchd,1931.4641568660236,Unf,1.044523044348131,171.8899236620913,TA,TA,Y,42.419797321672924,-0.07249410571702562,1.944797884357751,-2.044885468915401,0.2786805075559384,-2.3910683328084503,Gd,MnPrv,Shed,43.24628763520901,11.091204855741093,2008.9308188243215,WD,Normal,102306.46579136646
212.79232657537867,59.86925326076731,RM,,11558.944883195622,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,TwnhsE,1Story,6.0276026283301265,7.027131914128061,1978.2423477017364,1975.0588017726163,Hip,CompShg,VinylSd,CmentBd,BrkFace,158.17495039307053,TA,TA,CBlock,TA,TA,No,LwQ,360.6435179232689,LwQ,7.815484478164579,322.09366527797346,728.1633097265495,GasA,Ex,Y,SBrkr,697.2512883243846,729.1510290033758,-0.3569679808065797,1390.5815370186579,0.037116674852984914,0.0007227244880053807,0.9819861218389033,0.979496488869207,2.9763665228246676,1.0072548408587978,TA,6.014934329776121,Typ,0.03635403811445651,Gd,Attchd,1975.6272947551865,Fin,0.988431413805726,294.6735597503357,TA,TA,Y,-2.000718928373732,45.088725254107594,0.005021647391837558,1.252941952551506,0.7478035494757924,-2.791638730034778,Ex,MnPrv,Shed,509.4455878763405,3.1339532630583125,2009.9791796293034,WD,Normal,158883.84507604706
771.451402960289,59.92105869417816,RL,,11916.44678560753,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6.003424393638849,7.950187596721426,1967.1058415827092,2007.06785379996,Gable,CompShg,Wd Sdng,HdBoard,BrkFace,154.032514951533,TA,Gd,CBlock,Gd,TA,Mn,GLQ,564.8425723415799,Unf,6.391335055649379,245.32010984037663,827.5229465960688,GasA,Ex,Y,SBrkr,962.7081578592085,1083.9267041902256,0.328835317007893,2090.526572050731,-0.015325050791981295,-0.010741518881041587,1.9856306113908748,0.9931096178126939,4.9902301486576315,1.000721401914964,TA,9.04267204926389,Typ,-0.014843939138022467,TA,Attchd,1964.663056539607,Fin,1.9670588621544787,446.36293554555783,TA,TA,Y,136.07039672358522,167.1428266544724,-0.2945453912886593,0.99502318094556,-2.5775976548435295,0.6152270497020703,Ex,GdPrv,Shed,3.409639156936582,6.959815609315735,2007.0500861279418,WD,Normal,193122.2999674342
865.7350939060681,17.977075665849465,RL,,13727.920388102004,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,2Story,4.983255223159099,5.134734151644667,1953.3994735557912,1953.6794437929334,Gable,CompShg,VinylSd,Plywood,BrkFace,5.229960786137108,TA,Gd,CBlock,Gd,TA,No,BLQ,1087.8010530623922,Unf,0.8687022011618474,296.9519570660527,1377.0144890288332,GasA,Ex,Y,SBrkr,1375.3288600816775,-9.657985869798745,0.30375147933448016,1410.6249866330518,0.9995946976079314,-0.003864328156328525,1.0378235753482903,0.030267415726958503,3.0410066237407407,1.0027723242837194,Gd,6.003332506949178,Typ,0.9762918400129831,Gd,Attchd,1954.0201857793998,RFn,1.0735900175911457,350.88772198610616,TA,TA,Y,506.68305979379613,110.95970527964475,1.8147045830715036,-2.0103090425337897,1.18804097243093,0.3152779355859277,Ex,MnPrv,Shed,-30.81529432085167,6.09630460517888,2007.9722123180234,WD,Normal,169746.19208145043
1081.0181314262586,20.600232802337533,RL,65.09026777165661,9085.207930482486,Pave,Grvl,IR3,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,5.084134972122357,5.045024347169848,1992.737930593047,1994.6741350141622,Gable,CompShg,Stucco,MetalSd,BrkFace,5.707242641107337,Gd,TA,PConc,Gd,TA,No,GLQ,480.41007516572563,Unf,-2.5010112334840398,458.930307735143,970.7317628146949,GasA,Ex,Y,SBrkr,1004.4479213870501,4.306695538044518,-1.2343537308030408,1015.8275528144748,0.030738921053940663,0.008084321786236229,1.0298243956484203,0.030156825390704443,3.0425179337095742,0.9887132704682717,TA,4.977946427643653,Typ,-0.03438431156016495,TA,Attchd,1995.4573380265933,Fin,0.9580547074496657,301.9832180878604,TA,TA,Y,-0.7849276968982061,67.67711029852538,-1.8241573622251703,1.6023122932293652,-0.05626879154234041,1.2069538569140525,Gd,MnPrv,Shed,20.437850545438096,3.999476276689664,2006.9494457475382,WD,Normal,121434.02082130374
35.251645850039395,18.743436907789,RL,112.46184659447577,9862.245472091021,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,4.9008784773683765,4.93416207436278,1992.6253124870784,1993.9466306627053,Gable,CompShg,MetalSd,Plywood,BrkFace,8.26471790872165,Gd,TA,CBlock,TA,Fa,Av,GLQ,48.300236960031185,Unf,12.503595023454482,1093.587840224736,1089.0063244829744,GasA,Gd,Y,SBrkr,1067.8896197426882,18.12062140904201,3.4494250021318997,1063.1919948425605,0.025387668778973093,-0.004010492741124283,0.9692813013626178,0.9986182096360907,2.9946948522473202,1.00032034197208,Ex,5.934100222883701,Typ,0.03683825868606631,Gd,Detchd,1992.8924661354486,Fin,2.0289470876246636,686.9993022250537,TA,TA,Y,394.25782746808176,67.28029900061298,-4.160889511589939,-1.05413145897337,-3.620633267418967,-0.7122824687229508,Gd,MnPrv,Shed,4.972573277660429,5.848474995137665,2009.0352461023374,WD,Normal,140223.85711883113
506.7175123049894,22.17973346239671,RL,68.93434620823288,7494.855184568381,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Feedr,Norm,2fmCon,2Story,5.088139603423421,6.040469321120713,1962.216796350948,1959.4354908937985,Gable,CompShg,MetalSd,HdBoard,BrkFace,-8.96327125646437,Ex,TA,PConc,Gd,TA,No,GLQ,365.55023683441516,Unf,536.8151545821868,371.8226587157216,1241.5848056339423,GasA,Ex,Y,SBrkr,1268.7261867718873,-22.23693706053243,2.792021528196322,1298.5887065683319,-0.015198180052756523,0.00359331452235627,1.0106965127351013,1.0297995374778737,3.056426597596735,0.9919686491926226,Ex,6.051134422490409,Typ,0.974361047267684,Gd,Attchd,1962.1281477053196,RFn,1.0245651185794447,317.4003739423419,TA,TA,Y,-3.5023808555382883,3.8058998518463527,3.7980586691039457,0.6109580150151307,2.0690226715570947,0.7982300000161099,Gd,MnPrv,Shed,34.76736677337684,5.8961106714223375,2007.9632304511078,WD,Normal,158956.561554909
928.8105929777547,53.842719590004286,RL,94.58727485753916,11596.783815981491,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,1Fam,2Story,7.954423938638076,5.005870196300225,2003.9011352123532,2002.3151161494877,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,356.6656915399336,TA,TA,PConc,Gd,TA,No,Unf,-3.2470595484377043,LwQ,-2.2959193101665942,1193.2527899511967,1164.7975263382339,GasA,Gd,Y,SBrkr,1211.8154524646652,1149.5533991196467,-0.4565718061572983,2362.0524594832013,0.016097620143679225,-0.009066296441721432,1.9597492235409828,1.0035493119318817,3.9842497283728346,0.9973530005172264,Gd,10.002222238889928,Typ,0.9792751234388511,TA,Attchd,2003.8175633289566,Fin,2.989655783596449,642.3722639119957,TA,TA,Y,109.20395348862247,101.5739039561358,-1.8255584759723424,1.3823394660242316,5.03897010551837,4.860973683286567,Gd,MnPrv,Shed,-16.68133353699541,4.983283518867106,2007.110604807729,WD,Normal,292154.8545696647
1259.1600447608982,160.042882314131,C (all),34.57364146646615,2599.7628101154123,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6.877884930772691,4.970814134919993,2001.171996990656,2002.3312438210235,Gable,CompShg,VinylSd,MetalSd,Stone,115.89317626255936,TA,Gd,PConc,Fa,TA,Av,Unf,-8.36971553434446,Unf,-0.9299190681312688,732.9532639686884,777.9993681435851,GasA,Gd,Y,SBrkr,801.6865008215372,870.4356788309502,-2.9698796376598975,1623.9957774264778,-0.008165364804986528,0.001589592595962904,1.9870190083353465,0.9970503869332034,2.0886334193979508,1.0142182602282548,Gd,5.911740208398018,Typ,0.03386107396532546,Gd,Attchd,2001.7847156554076,Unf,1.9334073307005792,470.84260104429063,TA,TA,N,10.6750446746137,26.48100157158399,-0.2554666104200792,1.8024738862516922,-1.5661182190946934,1.6693596291158457,Fa,MnPrv,Shed,16.988660061469087,6.010309954876737,2009.9747504593056,WD,Normal,176191.2185334777
1265.6427110158509,118.35510257366437,RL,,3269.902735631285,Pave,Grvl,Reg,Low,AllPub,CulDSac,Gtl,BrDale,Norm,Norm,1Fam,2Story,7.095765222634232,5.01340140476868,2005.0488343133502,2004.0676012979839,Gable,CompShg,Plywood,VinylSd,BrkFace,163.440975101628,TA,TA,CBlock,Ex,Gd,No,GLQ,-4.423628398724665,Unf,4.095321567088475,1419.3381962314897,1418.3302827829968,GasA,TA,Y,SBrkr,1394.2313135986462,-19.258140458343927,-0.3208840462016545,1427.9518773792763,-0.047586303970953495,-0.0018775314655024744,1.968468633232696,-0.026786636662282363,1.938491569796214,0.9801107742889009,TA,6.149378286407648,Typ,0.9754480099384338,Gd,BuiltIn,2002.987719237238,Unf,2.0196815652828572,478.46110197931125,TA,TA,Y,153.22915321314457,38.542611661807,-5.530644548590665,1.8867805798052435,3.153252990196104,-0.1502070767477259,Ex,MnPrv,Shed,10.961317428742433,2.9024808182155653,2006.012717696902,WD,Normal,177418.1265830285
704.9875289667641,19.970534679187008,RL,65.29374793450565,6467.970922845648,Pave,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5.976950099039957,8.047885249622242,1964.6722629671187,1996.3719282818297,Gable,CompShg,VinylSd,CmentBd,BrkFace,2.701241473481728,TA,TA,BrkTil,Gd,TA,No,ALQ,831.1593915080864,Unf,-4.239025783366233,85.26435258493231,948.3663636314061,GasA,Ex,N,SBrkr,896.1685894544343,-14.681810114208371,-4.627623653071814,880.3051423709022,1.018494936521583,1.009829182136929,0.9914188644445948,-0.005723858964778654,2.982867535373184,0.984139071088831,Gd,5.154999119584697,Typ,-0.010721144943256483,Gd,Attchd,1961.8734457884916,Unf,0.9915270934340996,279.44699249784895,TA,TA,Y,157.47716447555197,0.7017733294502126,-5.044483679021373,-0.8441864062938117,2.7051956216631314,-2.9443830843137504,Gd,MnPrv,Shed,35.486507971659194,5.081790729797869,2007.9470825110209,WD,Normal,143180.68841645747
224.35960710424146,19.051938160408326,RL,64.70412500467602,8503.98746290432,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6.962910498646324,5.117898508780399,2003.6095901745216,2004.3600040002113,Gable,CompShg,VinylSd,HdBoard,BrkFace,273.6706043953257,Gd,TA,PConc,Gd,TA,Mn,Unf,946.3080733579319,Unf,-3.441589852288627,471.65116271884415,1433.7159079168102,GasA,Ex,Y,SBrkr,1424.7091384136945,10.408797036792699,-0.4551781263945808,1445.0985891510784,0.9814433589209497,0.008572136778498302,1.9637639623069072,0.017030650388166455,3.0284444844510157,1.002763638129279,TA,8.15244357551709,Typ,0.04742155157892117,Gd,Detchd,2003.5405895935464,Unf,2.0374646883393353,487.34265082304034,TA,TA,Y,138.01099440076348,103.02196261597112,-1.4397621433659735,1.6289190953625658,4.259273995597918,-1.6008918244271668,Ex,MnPrv,Shed,-32.715275597734234,4.064637467901881,2007.8794995454164,WD,Normal,209128.9454200422
837.2215921307003,20.872986695449807,RL,72.37196494078823,10453.905667914776,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2.5Fin,4.969620215267479,5.9646637304670636,1993.2013154529411,2006.8205916771067,Hip,CompShg,HdBoard,Plywood,BrkFace,-5.7207837126711185,TA,TA,CBlock,TA,TA,No,BLQ,22.849954807978776,Unf,-5.090503492923601,1143.6702460828237,1145.4212420821318,GasA,TA,Y,SBrkr,1042.1283131937912,-19.406623197362347,-0.7496546318195771,1088.216205978891,-0.021571929222476752,-0.0018342037931471866,1.0148263847046224,1.0048984075798577,3.0704431306074853,1.0010492654649001,TA,5.884101146571444,Typ,0.009788976335505578,Gd,Attchd,2002.4692606607346,Unf,1.080486465011622,347.60075919328625,TA,TA,Y,276.1816118781601,-3.0225802672146638,0.5133182824035564,-0.2579153366062433,-3.0762422287415476,-2.9097778011813933,Ex,MnPrv,Shed,-6.444199353129207,5.944010290649626,2007.8837587305234,New,Partial,145040.72927044122
922.5497924588716,60.133626215346375,RL,,10629.156790153194,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4.9583472805015,4.034716189202491,1968.5849093572024,1968.9088881802465,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,244.51983690268466,TA,TA,CBlock,Gd,TA,No,GLQ,528.8911063502779,Unf,195.7382592275728,56.24700790612328,738.1562599207318,GasA,Gd,Y,SBrkr,1200.510425539035,809.6199087663329,-1.7550368293789609,1962.4727085029313,-0.015224669206065116,1.0085202088746064,1.9710956674009557,1.0234773277681846,3.991661095798634,0.9973495714642848,TA,7.058942839540859,Typ,1.0085426330454912,Gd,Attchd,1967.3515025418758,Unf,1.9843060801703116,532.3849832215546,TA,TA,Y,308.56211439590976,192.42390664609954,1.1794292652396074,0.7327061380432004,-2.702850210491791,2.4103378030786735,Fa,MnPrv,Shed,381.79583671642695,8.832389146428618,2008.0531016131008,New,Normal,170162.1670713316
116.85893807354662,23.213158175907868,RL,78.85300437688338,9504.558554591984,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7.9878908686681624,5.038855348151229,2006.1810660419628,2008.3992038484928,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,458.47551309429565,Gd,Gd,PConc,TA,Gd,No,GLQ,30.591343694991103,LwQ,-6.455508341819326,1524.0806005151182,1539.0089813784264,GasA,TA,Y,SBrkr,1528.7363044316219,1.7770738836069653,-0.523489503832386,1510.8043335296761,0.0312843159943384,-0.008974178485802545,1.9914468780482844,-0.03370901303961449,3.016315772601545,0.993844396640942,Fa,5.945011420779511,Typ,0.9678816421359443,Po,Attchd,2007.3196566697231,Unf,3.0386838280576236,745.144161010389,TA,TA,Y,139.9143704264551,101.07248157325962,4.091194548682375,-2.237920979660192,2.946875353520893,-1.1182108326752969,Fa,MnPrv,Othr,-13.56754380690466,10.079775463709487,2007.9137286611158,WD,Partial,245504.04203968047
1091.0099260077423,20.69654443895899,RL,61.07165753770039,10221.668192033929,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3.993512114866381,5.052858021845192,1954.6343691583643,1955.7178751044296,Gable,CompShg,Wd Sdng,VinylSd,BrkFace,-9.289070878388188,Gd,TA,PConc,TA,TA,No,GLQ,-24.594143231110326,Unf,7.54608269486212,987.3402661789243,1015.1150530012509,GasA,Gd,Y,SBrkr,995.2031792978418,-10.23897678369543,-2.2424324083966956,1014.0509479738508,0.019445046925554463,-0.03160415215214111,0.9953400874520171,-0.012021437549912889,1.9271006959382793,0.9985182696628362,Gd,5.06395005197196,Typ,1.0350449203628738,Gd,Attchd,1978.308326645213,Fin,1.9682141462373763,670.2458330041134,TA,TA,Y,5.645508710054058,-2.162612054500052,-3.4446603521263275,-0.5634576642282247,-0.009669556774611203,-1.991006420851969,Gd,MnPrv,Othr,3.216479651294929,10.8770925172313,2009.1472532290773,WD,Normal,107105.15100831585
1054.6374665223057,52.64188187855962,RL,,11712.48028168977,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,RRAn,Norm,1Fam,2Story,6.031742781222804,6.9883627997543,1933.9503755207552,1948.9936695619929,Hip,CompShg,VinylSd,MetalSd,BrkFace,476.5148801267963,TA,TA,PConc,Gd,TA,Av,ALQ,316.92880829253295,BLQ,574.2634560244362,-6.68366140302865,882.5604535623372,GasA,Ex,Y,SBrkr,1131.509324840613,890.010999507983,-2.5458991475776758,1996.132452337353,-0.002313422750289628,0.005579428424011162,0.953968754551632,1.0312415955842724,3.037290962299418,1.0039877642299089,Ex,6.994717931564067,Typ,0.977761399047853,TA,Attchd,1977.4830626171913,RFn,1.9763383540867616,432.1880816032864,TA,TA,Y,0.1460236166100902,-3.446867091310535,20.856422850268533,0.9191121999281735,-2.7116267315150253,-0.7329744032651453,Gd,GdPrv,Shed,-6.794449693713922,3.0764789664685375,2006.9661905189334,WD,Normal,217801.17951480308
1506.352825411197,19.962362562937486,RL,64.60673963739285,8575.30133720986,Pave,Pave,IR1,Lvl,AllPub,Inside,Mod,Sawyer,Norm,Norm,1Fam,2Story,7.0513626152259645,5.076267418403719,2005.6825500843552,2005.0229952313439,Gable,CompShg,MetalSd,MetalSd,BrkFace,114.1985227979595,Gd,TA,PConc,Gd,TA,No,ALQ,7.622679307511043,BLQ,-9.03007884607871,1428.6504342833198,1434.9138569612244,GasA,Gd,Y,SBrkr,1459.4578606875025,-14.594317427137598,1.7559554869697573,1439.0375549154878,0.04457120577254476,-0.00136779723969174,1.9684658219310935,0.029463022781461897,2.9512824499729655,1.0043430701198275,TA,7.007341073335543,Typ,0.01983323013937394,Gd,Attchd,2001.411900079122,Fin,1.9808978746527606,631.2424223838427,TA,TA,Y,183.81871555451278,52.93408791862876,1.8138862712367607,0.13687600643040299,-1.7993018361587214,-0.9225469438498521,Fa,MnWw,Shed,27.187700207960884,11.114458356847353,2007.086488816667,WD,Normal,188178.0993556551
252.52319750951398,79.89813533394954,RL,121.22585000604306,19094.409228164553,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1.5Fin,6.050316580847208,5.090610147163163,1962.677172229592,1961.4722855138498,Gable,CompShg,WdShing,MetalSd,BrkFace,401.85207567255793,TA,TA,PConc,TA,TA,No,Unf,686.6472673376016,Unf,691.0116203059184,-5.330968537927965,1353.1852449851262,GasA,TA,Y,SBrkr,1365.7384089412826,-7.066435206328237,-3.1066476453821146,1382.8255621225687,0.9705608245139071,-0.015481958988945518,0.964669097624048,0.013178878647969156,2.9816248146836752,0.992305130410074,TA,5.827662175523097,Typ,0.9920016936184504,Fa,Attchd,1991.2391665576072,Unf,1.9843278450025221,862.1438787543393,TA,TA,Y,1.9873565234209305,-1.7658300673580598,246.10565027429587,0.5916553207634251,-0.32262338715544986,0.21993562077670914,Ex,MnPrv,Othr,6.6247375667905555,4.952672120754294,2009.0416361569305,WD,Normal,173598.66390755132
571.8733908789026,20.650621601582966,RL,89.20562436032563,12260.185511359188,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Artery,Norm,Duplex,2Story,8.093628163660268,4.936023486899671,2004.8992264557523,2006.291885693316,Gable,CompShg,VinylSd,Wd Sdng,BrkFace,209.03697152059576,Ex,TA,PConc,Gd,Gd,Av,LwQ,1436.0812203601727,Unf,1.161005533461795,399.37280194571645,1865.0525658394708,GasA,Ex,Y,SBrkr,2025.2907218456803,-14.74569607136402,0.1958460609738634,2013.464970798633,0.963598585064264,0.005638644003924281,1.9677951570441945,0.00972550546262213,2.0141682137117902,1.0007999265164484,Gd,7.0725747583822045,Typ,2.0089051571237215,TA,Attchd,2004.4817245048823,RFn,3.0160168853747757,865.5516994433927,TA,TA,Y,331.3159491148997,66.76058930842922,0.2375207845911441,0.35930103680217745,-1.0860124429439209,-2.148994736398631,Gd,MnPrv,Shed,0.5440551605568461,2.852336857502408,2005.9133495457022,WD,Partial,375135.34547605296
760.9724628569664,18.74197726225985,RL,75.96755662505623,14399.889578487722,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.991984725718206,5.016457515315753,2012.0990291393296,2007.551434014496,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,292.1421454789063,TA,Gd,PConc,TA,TA,No,Unf,-68.83195153065726,LwQ,0.5619586161589547,1491.1810862445998,1507.9408328098987,GasA,Ex,Y,SBrkr,1487.448179298218,-30.110141459389475,-1.0794048614892224,1490.8625992064563,0.019996685285750694,-0.00667946836238703,1.9894438272508872,0.029105857886574712,1.971133797762172,0.9945468492611447,TA,6.14977619650225,Min1,1.0100669066841697,Gd,Detchd,2006.7185658468115,Unf,1.9581734741881875,591.6485540990957,TA,TA,Y,10.708597023951675,166.4604624484587,1.088144870521595,-0.5862922612099515,3.050969002288516,2.1347021694791715,Ex,GdPrv,Shed,-36.69362824431216,7.91267499064646,2007.9774532262722,WD,Normal,265390.0980148938
29.075444597960157,118.83762971026432,RL,31.93310156972058,4167.2605891669455,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,MeadowV,Norm,Norm,1Fam,1.5Fin,6.066701128098663,5.021854675788836,1997.2960506705415,1999.8399970035034,Gable,CompShg,VinylSd,MetalSd,BrkFace,450.4271975871385,Fa,TA,CBlock,TA,TA,No,GLQ,1211.0960503730473,Unf,-2.150838825881216,8.644565412025521,1227.2241447964404,GasA,TA,Y,SBrkr,1343.3253172985428,1.8604276848592924,-0.41139437171085813,1326.0125289444925,0.9428452612512015,0.004245157933042273,1.996623952109439,-0.07601868608807195,1.9999560880946912,0.9930054728805686,Gd,5.126240618842439,Typ,-0.04248150285033502,TA,Attchd,1996.7164058313626,Unf,1.9909743734198868,395.6809955331379,TA,TA,Y,0.16594722065772027,198.14877300897078,0.9900180806389568,0.3348821703221038,-0.7286945954557549,0.608744629475546,Gd,MnPrv,Shed,-28.310504183873004,2.9845068071450163,2005.8496495724619,WD,Normal,159225.87628355736
344.3245841298644,61.57559299701853,RH,59.74310961268483,9028.988833039983,Pave,Pave,Reg,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,5.937341528181352,5.070783021910823,1997.9325345310833,1997.5076879337016,Gable,CompShg,HdBoard,HdBoard,BrkFace,-2.799840084173168,Gd,TA,PConc,Gd,TA,No,Unf,850.4606222745134,Unf,3.929300559680117,115.98245262888118,969.4470424961154,GasA,Ex,Y,SBrkr,936.6153118594424,663.8883781120267,1.4364581689965732,1641.253979382038,1.0306366246726058,-0.00627422570370903,1.9636176620949166,0.985144847871483,3.032654131669249,1.0096051581498222,Gd,6.911300393102113,Typ,1.9870331486945616,Gd,Attchd,1996.4700551847973,Unf,2.0611296142062545,473.34219985323205,TA,TA,Y,104.90690779565296,35.86809735580282,-0.3058775205462731,-3.1142845380319057,4.406664550191169,-0.3053460104787328,Fa,MnPrv,Shed,7.617319364788485,6.904498190793884,2007.9325662218391,WD,Abnorml,196870.04367652792
633.4445745619786,25.186284693684062,RL,71.9694417295242,11153.69948661571,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1Story,8.082603080191237,4.976236328458346,2006.137080280858,2007.9767404831423,Gable,CompShg,Plywood,VinylSd,BrkFace,237.91457409901142,Gd,TA,PConc,Gd,TA,Mn,Rec,1422.881652328129,Unf,-4.886544281426081,368.5345085124377,1829.786833019695,GasA,Gd,Y,SBrkr,1827.0545486437595,-37.54517313317571,5.1066201759552,1805.7320971097408,0.9622284021078441,-0.00844522025018315,2.0474670952527134,0.002976017483742618,3.0116888608659322,0.9971340513177257,Gd,7.0123196414038995,Typ,1.038431991107517,Gd,Attchd,2004.2505188789708,Unf,3.0097359688809657,769.8763265055052,TA,TA,Y,171.18716034560853,83.11272076604128,-3.768850899536003,1.4731332667415549,120.50634376196027,-0.05627925040883416,Gd,GdWo,Shed,15.24756067851538,7.974023944557136,2006.0371466629254,WD,Normal,319920.9803952423
1196.5826696018382,188.27948901862138,RL,107.28233750874766,11730.446396087713,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2.9874434690800507,5.031233951128069,1901.1720625576113,1970.5450213253494,Gable,CompShg,VinylSd,VinylSd,BrkFace,-8.346602340578926,TA,TA,BrkTil,TA,TA,Gd,BLQ,419.5938773518837,LwQ,3.4669080686871263,519.3171379308592,1022.4866974262593,GasA,Ex,Y,SBrkr,983.0286966642593,699.9669033101733,3.079773220959697,1729.542473254577,0.9912158656062483,0.006262202125518699,1.9830849754234405,-0.028294020736978606,3.065758558741871,1.987697616352176,TA,7.025760759259282,Min2,0.02760975302231723,TA,Attchd,1920.873732059717,RFn,1.989541607699449,411.05330180031524,TA,TA,Y,-5.987122399499712,73.1563560912305,-3.54683369403414,1.6946833765813687,2.821141724163456,1.4966296137778377,Ex,MnPrv,Shed,2.3837885163944166,8.100712810448085,2008.976957788902,WD,Normal,93570.40376326014
